movie_id,movie_name,year,cast
tt0248012,Fiza,2000,"Karisma Kapoor, Hrithik Roshan, Jaya Bachchan, Shabana Raza"
tt0050188,Mother India,1957,"Nargis, Sunil Dutt, Rajendra Kumar Tuli, Raaj Kumar"
tt0371735,Hungama,2003,"Akshaye Khanna, Aftab Shivdasani, Rimi Sen, Paresh Rawal"
tt1754920,Yeh Saali Zindagi,2011,"Irrfan Khan, Chitrangda Singh, Arunoday Singh, Aditi Rao Hydari"
tt0048392,Mr. & Mrs. '55,1955,"Madhubala, Guru Dutt, Lalita Pawar, Johnny Walker"
tt0059893,Waqt,1965,"Sunil Dutt, Sadhana Shivdasani, Raaj Kumar, Shashi Kapoor"
tt5542802,Raabta,2017,"Deepika Padukone, Kriti Sanon, Rajkummar Rao, Sushant Singh Rajput"
tt27459160,Untitled Shahid Kapoor/Kriti Sanon Film,2023,"Shahid Kapoor, Kriti Sanon, Dharmendra, Dimple Kapadia"
tt5286444,Neerja,2016,"Sonam Kapoor, Shabana Azmi, Yogendra Tikku, Abrar Zahoor"
tt0364621,Qayamat: City Under Threat,2003,"Ajay Devgn, Suniel Shetty, Sanjay Kapoor, Arbaaz Khan"
tt0271748,Raju Chacha,2000,"Kajol, Ajay Devgn, Rishi Kapoor, Tiku Talsania"
tt0119239,Gupt: The Hidden Truth,1997,"Bobby Deol, Manisha Koirala, Kajol, Prem Chopra"
tt0494290,Vivah,2006,"Shahid Kapoor, Amrita Rao, Anupam Kher, Alok Nath"
tt10083640,Bhoot Police,2021,"Saif Ali Khan, Arjun Kapoor, Jacqueline Fernandez, Yami Gautam"
tt18923048,Operation Romeo,2022,"Sidhant Gupta, Vedika Pinto, Sharad Kelkar, Kishore Kadam"
tt0109010,1942: A Love Story,1994,"Anil Kapoor, Jackie Shroff, Manisha Koirala, Anupam Kher"
tt5784860,Aksar 2,2017,"Zareen Khan, Gautam Rode, Lillete Dubey, Mukesh Hariawala"
tt0301231,Duniya,1984,"Ashok Kumar, Dilip Kumar, Rishi Kapoor, Amrita Singh"
tt2122340,Ferrari Ki Sawaari,2012,"Sharman Joshi, Boman Irani, Ritvik Sahore, Paresh Rawal"
tt6711748,Mr Lele,,"Kiara Advani, Vicky Kaushal, Bhumi Pednekar, Abhishek Banerjee"
tt7790918,Untitled,2024,"Kiara Advani, Nikitin Dheer, Anupam Kher, Suchitra Krishnamoorthi"
tt3221196,Shah Behram,1955,"Kiara Advani, Nikitin Dheer, Anupam Kher, Suchitra Krishnamoorthi"
tt5764024,OK Jaanu,2017,"Aditya Roy Kapoor, Shraddha Kapoor, Naseeruddin Shah, Nikita Grover"
tt4744086,Ki & Ka,2016,"Amitabh Bachchan, Kareena Kapoor, Jaya Bachchan, Arjun Kapoor"
tt0048613,Shree 420,1955,"Nargis, Raj Kapoor, Nadira, Nemo"
tt6580564,102 Not Out,2018,"Amitabh Bachchan, Rishi Kapoor, Vijay Raaz, Ashok Pathak"
tt0379375,Matrubhoomi: A Nation Without Women,2003,"Tulip Joshi, Sudhir Pandey, Sushant Singh, Pankaj Jha"
tt10543680,Ginny Weds Sunny,2020,"Yami Gautam, Vikrant Massey, Ayesha Raza Mishra, Rajiv Gupta"
tt0232960,Woh Kaun Thi?,1964,"Sadhana Shivdasani, Manoj Kumar, Parveen Choudhary, K.N. Singh"
tt1396208,Action Replayy,2010,"Akshay Kumar, Aishwarya Rai Bachchan, Aditya Roy Kapoor, Om Puri"
tt0267130,Yodha,1991,"Sunny Deol, Sanjay Dutt, Sangeeta Bijlani, Paresh Rawal"
tt1455811,Khatta Meetha,2010,"Akshay Kumar, Trisha Krishnan, Kulbhushan Kharbanda, Aruna Irani"
tt0084667,Shakti,1982,"Dilip Kumar, Amitabh Bachchan, Rakhee Gulzar, Smita Patil"
tt0112916,Dushmani: A Violent Love Story,1995,"Sunny Deol, Jackie Shroff, Manisha Koirala, Deepti Naval"
tt0326576,Humraaz,2002,"Bobby Deol, Akshaye Khanna, Ameesha Patel, Johny Lever"
tt0347278,Jhankaar Beats,2003,"Sanjay Suri, Rahul Bose, Juhi Chawla, Rinke Khanna"
tt0104605,Khiladi,1992,"Akshay Kumar, Ayesha Jhulka, Deepak Tijori, Sabeeha"
tt11191326,Baiju Bawra,,"Alia Bhatt, Ranveer Singh"
tt0056436,Sahib Bibi Aur Ghulam,1962,"Meena Kumari, Guru Dutt, Rehman Khan, Waheeda Rehman"
tt0096252,Tezaab,1988,"Anil Kapoor, Madhuri Dixit, Anupam Kher, Chunky Pandey"
tt0324612,Yamini,2002,"Shakeela, Heera, Usman, Gandhi"
tt3422462,Bangistan,2015,"Jacqueline Fernandez, Michalina Olszanska, Pulkit Samrat, Riteish Deshmukh"
tt0369516,Hawa,2003,"Tabu, Shahbaaz Khan, Mukesh Tiwari, Imran Khan"
tt0255713,Zubeidaa,2001,"Karisma Kapoor, Rekha, Manoj Bajpayee, Rajit Kapoor"
tt2437954,Singh Saab the Great,2013,"Sunny Deol, Urvashi Rautela, Prakash Raj, Amrita Rao"
tt7981260,Garbage,2018,"Tanmay Dhanania, Trimala Adhikari, Satarupa Das, Gitanjali Dang"
tt3658908,Jai Maa Vaishno Devi,1994,"Rakesh Bedi, Gajendra Chauhan, Devidas Chippa, Arun Govil"
tt1609138,Koochie Koochie Hota Hai,2021,"Shah Rukh Khan, Kajol, Rani Mukerji, Sanjay Dutt"
tt1176960,One Two Three,2008,"Tusshar Kapoor, Suniel Shetty, Paresh Rawal, Esha Deol"
tt1340838,Raaz: The Mystery Continues,2009,"Kangana Ranaut, Adhyayan Suman, Emraan Hashmi, Vicky Ahuja"
tt1608777,"LSD: Love, Sex Aur Dhokha",2010,"Nushrratt Bharuccha, Anshuman Jha, Neha Chauhan, Rajkummar Rao"
tt13364468,Love Hostel,2022,"Bobby Deol, Vikrant Massey, Sanya Malhotra, Raj Arjun"
tt2574698,Gunday,2014,"Ranveer Singh, Arjun Kapoor, Priyanka Chopra Jonas, Irrfan Khan"
tt15309808,Michael,2023,"Sundeep Kishan, Vijay Sethupathi, Divyansha Kaushik, Varalaxmi Sarathkumar"
tt6537508,Behen Hogi Teri,2017,"Rajkummar Rao, Shruti Haasan, Gautam Gulati, Darshan Jariwala"
tt9592496,Pogaru,2021,"Dhruva Sarja, Rashmika Mandanna, Sampath Raj, Chikkanna"
tt16141960,Motu Patlu Kung Fu Kings Returns,2021,"Mahendra Bhatnagar, Ganesh, Aditya Jaiswal, Vinod Kulkarni"
tt18298296,Sorry Karma Returns,2022,"Ragini Dwivedi, Arjun Sharma, M.D. Afzal, Harshitha Kallingal"
tt3001638,Mary Kom,2014,"Priyanka Chopra Jonas, Sunil Thapa, Robin Das, Rajni Basumatary"
tt5156746,Force 2,2016,"John Abraham, Sonakshi Sinha, Tahir Raj Bhasin, Adil Hussain"
tt0118546,Aar Ya Paar,1997,"Jackie Shroff, Deepa Sahi, Ritu Shivpuri, Kamal Sidhu"
tt7820846,Loveyatri,2018,"Sammy Jonas Heaney, Aayush Sharma, Warina Hussain, Caroline Wilde"
tt0213611,Dharam Veer,1977,"Dharmendra, Zeenat Aman, Jeetendra, Neetu Singh"
tt0097926,Mujrim,1989,"Mithun Chakraborty, Madhuri Dixit, Suresh Oberoi, Shakti Kapoor"
tt3302962,Shaadi Ke Side Effects,2014,"Farhan Akhtar, Vidya Balan, Vir Das, Ram Kapoor"
tt0066070,Mera Naam Joker,1970,"Raj Kapoor, Manoj Kumar, Simi Garewal, Rishi Kapoor"
tt10098288,Roohi,2021,"Rajkummar Rao, Varun Sharma, Janhvi Kapoor, Alexx O'Nell"
tt28534557,Cantt Road: The Beginning,2023,"Sharvary Joshi, Ashok Rabari, Nischay Rana, Mukesh Rao"
tt1535467,Patiala House,2011,"Rishi Kapoor, Dimple Kapadia, Akshay Kumar, Anushka Sharma"
tt0059709,Shakespeare-Wallah,1965,"Shashi Kapoor, Felicity Kendal, Geoffrey Kendal, Laura Liddell"
tt15434074,Kho Gaye Hum Kahan,2023,"Adarsh Gourav, Ananya Panday, Siddhant Chaturvedi, Rohan Gurbaxani"
tt12887208,Pippa,2023,"Mrunal Thakur, Ishaan Khattar, Soni Razdan, Priyanshu Painyuli"
tt2359810,Raanjhanaa,2013,"Dhanush, Sonam Kapoor, Mohd. Zeeshan Ayyub, Swara Bhasker"
tt20319598,Lakadbaggha,2023,"Anshuman Jha, Riddhi Dogra, Paresh Pahuja, Milind Soman"
tt9253188,Kavacham,2018,"Sai Srinivas Bellamkonda, Kajal Aggarwal, Mehreen Pirzada, Neil Nitin Mukesh"
tt28366223,Janmabhoomi,2024,"Sai Srinivas Bellamkonda, Kajal Aggarwal, Mehreen Pirzada, Neil Nitin Mukesh"
tt1027835,Munnibai,1999,"Dharmendra, Sapna Sappu, Durgesh Nandini, Mohan Joshi"
tt0083349,Yaarana,1981,"Amitabh Bachchan, Neetu Singh, Tanuja Samarth, Aruna Irani"
tt0289845,Aks,2001,"Amitabh Bachchan, Raveena Tandon, Manoj Bajpayee, Nandita Das"
tt0815890,Khan kluay,2006,"Akshay Kumar, Anyarit Pitakkul, Lara Dutta, Nawarat Techarathanaprasert"
tt4333674,Hunterrr,2015,"Gulshan Devaiah, Radhika Apte, Sai Tamhankar, Veera Saxena"
tt15048606,Lost,2022,"Yami Gautam, Pankaj Kapur, Rahul Khanna, Tushar Pandey"
tt6299040,The Ghazi Attack,2017,"Rana Daggubati, Kay Kay Menon, Atul Kulkarni, Om Puri"
tt1370429,99,2009,"Kunal Kemmu, Boman Irani, Soha Ali Khan, Cyrus Broacha"
tt0348258,Tujhe Meri Kasam,2003,"Riteish Deshmukh, Genelia Deshmukh, Shakti Kapoor, Supriya Karnik"
tt0139876,Baasha,1995,"Rajinikanth, Nagma, Raghuvaran, Vijayakumar"
tt0495032,Gangster,2006,"Kangana Ranaut, Shiney Ahuja, Emraan Hashmi, Gulshan Grover"
tt8983168,Commando 3,2019,"Gulshan Devaiah, Robin Chaudhary, Subhasish Ghosh, Pradeep Yadav"
tt6937368,The Lift Boy,2019,"Moin Khan, Nyla Masood, Sagar Kale, Neha Bam"
tt4024944,Main Aur Charles,2015,"Adil Hussain, Alexx O'Nell, Anastasia Fullfina, Dijana Dejanovic"
tt0095198,Gangaa Jamunaa Saraswathi,1988,"Amitabh Bachchan, Mithun Chakraborty, Jaya Prada, Meenakshi Sheshadri"
tt0485272,Salaam-E-Ishq,2007,"Salman Khan, Priyanka Chopra Jonas, Anil Kapoor, Juhi Chawla"
tt0331453,Chhal,2002,"Kay Kay Menon, Jaya Seal, Naved Aslam, Shri Vallabh Vyas"
tt0451803,Maine Pyaar Kyun Kiya,2005,"Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan"
tt0216707,Dil Kya Kare,1999,"Ajay Devgn, Mahima Chaudhry, Kajol, Chandrachur Singh"
tt2275794,Gori Tere Pyaar Mein!,2013,"Imran Khan, Kareena Kapoor, Sujata Kumar, Radha Ramachandra"
tt0106204,Aankhen,1993,"Govinda, Chunky Pandey, Raj Babbar, Kader Khan"
tt7060460,Theeran Adhigaaram Ondru,2017,"Karthi, Rakul Preet Singh, Abhimanyu Singh, Bose Venkat"
tt8108164,Ek Ladki Ko Dekha Toh Aisa Laga,2019,"Sonam Kapoor, Anil Kapoor, Rajkummar Rao, Juhi Chawla"
tt1091229,Chandni Chowk to China,2009,"Akshay Kumar, Deepika Padukone, Chia-Hui Liu, Mithun Chakraborty"
tt25433734,Hi Nanna,2023,"Mrunal Thakur, Shruti Haasan, Nani, Angad Bedi"
tt0066763,Anand,1971,"Rajesh Khanna, Amitabh Bachchan, Sumita Sanyal, Ramesh Deo"
tt0231645,Ghar Dwaar,1985,"Tanuja Samarth, Sachin Pilgaonkar, Raj Kiran, Shoma Anand"
tt4302956,Kis Kisko Pyaar Karoon,2015,"Kapil Sharma, Simran Kaur Mundi, Manjari Fadnnis, Sai Lokur"
tt0215900,Khushboo,1975,"Jeetendra, Hema Malini, Durga Khote, Farida Jalal"
tt28946047,Chalaak,2023,"Jeevansh Chadha, Abhinav Gautam, Asma Sayed, Raghav Vohra"
tt1907761,Stanley Ka Dabba,2011,"Partho A. Gupte, Numaan Sheikh, Abhishek Reddy, Sai Shara Shetty"
tt13334970,Ghost Story - An Abstract Film,2020,"Farrah Kader, Samidha Kiran, Aabid Shamim"
tt7094488,Sandeep Aur Pinky Faraar,2021,"Jaideep Ahlawat, Parineeti Chopra, Arjun Kapoor, Neena Gupta"
tt1830786,Rascals,2011,"Ajay Devgn, Sanjay Dutt, Kangana Ranaut, Lisa Haydon"
tt6774212,Aiyaary,2018,"Sidharth Malhotra, Manoj Bajpayee, Rakul Preet Singh, Pooja Chopra"
tt0260494,Veerana,1988,"Jasmin, Hemant Birje, Sahila Chaddha, Kulbhushan Kharbanda"
tt1324059,Wake Up Sid,2009,"Ranbir Kapoor, Konkona Sen Sharma, Supriya Pathak, Anupam Kher"
tt25376056,Keedaa Cola,2023,"Brahmanandam, Ravindra Vijay, Tharun Bhascker Dhaassyam, Jeevan Kumar"
tt3398052,Daawat-e-Ishq,2014,"Aditya Roy Kapoor, Parineeti Chopra, Anupam Kher, Karan Wahi"
tt2255934,Aiyyaa,2012,"Rani Mukerji, Prithviraj Sukumaran, Nirmiti Sawant, Subodh Bhave"
tt0098491,Toofan,1989,"Amitabh Bachchan, Meenakshi Sheshadri, Amrita Singh, Farooq Shaikh"
tt0070947,Zanjeer,1973,"Amitabh Bachchan, Jaya Bachchan, Pran Sikand, Om Prakash"
tt0246879,Qurbani,1980,"Feroz Khan, Vinod Khanna, Zeenat Aman, Amjad Khan"
tt2831404,Dr. Cabbie,2014,"Vinay Virmani, Adrianne Palicki, Kunal Nayyar, Lillete Dubey"
tt7465992,Mahanati,2018,"Keerthy Suresh, Dulquer Salmaan, Samantha Ruth Prabhu, Vijay Deverakonda"
tt0102844,Saudagar,1991,"Dilip Kumar, Raaj Kumar, Vivek Mushran, Manisha Koirala"
tt22489564,Har Har Mahadev,2022,"Sharad Kelkar, Subodh Bhave, Yogesh Jadhav, Nitish Chavan"
tt0233979,Zapatlela,1993,"Laxmikant Berde, Mahesh Kothare, Kishori Ambiye, Ravindra Berde"
tt0119428,Judwaa,1997,"Salman Khan, Karisma Kapoor, Rambha, Kader Khan"
tt1580704,That Girl in Yellow Boots,2010,"Kalki Koechlin, Prashant Prakash, Naseeruddin Shah, Gulshan Devaiah"
tt15416342,The Delhi Files,,"Ankit Bisht, Mithun Chakraborty, Palomi Ghosh, Sougata Ghosh"
tt5982852,Jolly LLB 2,2017,"Akshay Kumar, Huma Qureshi, Saurabh Shukla, Annu Kapoor"
tt6173990,Gold,2018,"Krishan Tandon, Hubertus Geller, Siddharth Kher, Sheldon Redden"
tt0252277,Bichhoo,2000,"Bobby Deol, Rani Mukerji, Ashish Vidyarthi, Farida Jalal"
tt10235600,Kaali Khuhi,2020,"Shabana Azmi, Sanjeeda Sheikh, Satyadeep Misra, Riva Arora"
tt0267617,Jigar,1992,"Ajay Devgn, Karisma Kapoor, Ajit Khan, Feroz Khan"
tt26541225,Aatmapamphlet,2023,"Om Bendkhale, Rajratna Bhojane, Khushi Hajare, Bhimrao Mude"
tt0066758,Amar Prem,1972,"Rajesh Khanna, Sharmila Tagore, Sujit Kumar, Bindu Desai"
tt1020937,Awarapan,2007,"Emraan Hashmi, Mrinalini Sharma, Ashish Vidyarthi, Ashutosh Rana"
tt3619772,Hate Story 2,2014,"Jay Bhanushali, Surveen Chawla, Sushant Singh, Siddharth Kher"
tt27048775,Brahmastra 2,2026,"Deepika Padukone, Alia Bhatt, Ranbir Kapoor"
tt0430381,Musafir,2004,"Anil Kapoor, Sameera Reddy, Aditya Pancholi, Mahesh Manjrekar"
tt15122174,Possessed Love,2021,"Surbhi Shukla, Sachin Sharma, Unika Ray, Harsh Arora"
tt3595298,Prem Ratan Dhan Payo,2015,"Salman Khan, Sonam Kapoor, Neil Nitin Mukesh, Deepak Dobriyal"
tt0256951,Nadiya Ke Paar,1982,"Sachin Pilgaonkar, Sadhana Singh, Inder Thakur, Mitali"
tt2358412,David,2013,"Vikram, Neil Nitin Mukesh, Vinay Virmani, Tabu"
tt3796006,Roar,2014,"Aadil Chahal, Ahran Chaudhary, Pranay Dixit, Subrat Dutta"
tt1848771,Aarakshan,2011,"Amitabh Bachchan, Saif Ali Khan, Manoj Bajpayee, Deepika Padukone"
tt15007122,Angithee,2021,"Rahhat Shah Kazmi, Hussein Khan, Tariq Khan"
tt0361505,Dharmatma,1975,"Premnath Malhotra, Feroz Khan, Hema Malini, Rekha"
tt13529034,Meenakshi Sundareshwar,2021,"Sanya Malhotra, Abhimanyu Dasani, Shivkumar Subramaniam, Nivedita Bhargava"
tt1255951,De Dana Dan,2009,"Akshay Kumar, Suniel Shetty, Katrina Kaif, Sameera Reddy"
tt3431714,Mastram,2013,"Rahul Bagga, Tara-Alisha Berry, Aakash Dahiya, Istiyak Khan"
tt2406676,Ek Thi Daayan,2013,"Emraan Hashmi, Konkona Sen Sharma, Kalki Koechlin, Huma Qureshi"
tt2356426,Le Halua Le,2012,"Laboni Sarkar, Payel Sarkar, Subhasish Mukherjee, Kharaj Mukherjee"
tt0120456,Virasat,1997,"Anil Kapoor, Tabu, Pooja Batra, Milind Gunaji"
tt8747548,Axone,2019,"Sayani Gupta, Lin Laishram, Jimpa Sangpo Bhutia, Tenzing Dalha"
tt0101616,Coolie No. 1,1995,"Govinda, Karisma Kapoor, Harish, Kanchan"
tt0137100,Maya,1993,"Deepa Sahi, Farooq Shaikh, Raj Babbar, Shah Rukh Khan"
tt3495000,Mardaani,2014,"Rani Mukerji, Jisshu Sengupta, Anant Vidhaat, Mona Ambegaonkar"
tt0499041,Kalyug,2005,"Kunal Kemmu, Deepal Shaw, Smiley Suri, Atul Parchure"
tt26762684,Yeh Shaadi Nahi Ho Sakti,2023,"Prajakta Koli, Shikha Talsania, Chaitnya Sharma, Adhaar Khurana"
tt0378025,Hawayein,2003,"Amitoj Mann, Babbu Mann, Aanandee Tripathi, Mukul Dev"
tt0379272,Ek Jaan Hain Hum,1983,"Rakesh Bedi, Avtar Gill, Gulshan Grover, Rajeev Kapoor"
tt13723562,420 IPC,2021,"Rohan Mehra, Vinay Pathak, Ranvir Shorey, Gul Panag"
tt6843812,Baaghi 2,2018,"Disha Patani, Tiger Shroff, Jacqueline Fernandez, Randeep Hooda"
tt2609218,Ragini MMS 2,2014,"Sunny Leone, Saahil Prem, Parvin Dabas, Sandhya Mridul"
tt0118673,Bade Miyan Chote Miyan,1998,"Amitabh Bachchan, Govinda, Raveena Tandon, Ramya Krishnan"
tt0457802,The Blue Umbrella,2005,"Pankaj Kapur, Shreya Sharma, Deepak Dobriyal, Rahul Kumar"
tt22152120,Operation Valentine,2023,"Manushi Chhillar, Varun Tej"
tt0254179,Betaab,1983,"Shammi Kapoor, Nirupa Roy, Prem Chopra, Sunny Deol"
tt1375789,Race 2,2013,"Saif Ali Khan, Anil Kapoor, John Abraham, Deepika Padukone"
tt4485366,Monsoon,2015,"Shawar Ali, Pandiit GGaaurav Gautam, Pramod Goswami, Raja Gulati"
tt1703958,Ek Main Aur Ekk Tu,2012,"Kareena Kapoor, Zenobia Shroff, Imran Khan, Boman Irani"
tt0250690,Refugee,2000,"Jackie Shroff, Suniel Shetty, Abhishek Bachchan, Kareena Kapoor"
tt11112760,Crack,,"Akshay Kumar, Pradum Shukla, Pradum Jaykar, Vicky Kadian"
tt9248934,Marjaavaan,2019,"Riteish Deshmukh, Sidharth Malhotra, Tara Sutaria, Rakul Preet Singh"
tt27431598,Bramayugam,2024,"Mammootty, Arjun Ashokan, Amalda Liz, Sidharth Bharathan"
tt4500734,Ek Paheli Leela,2015,"Sunny Leone, Rahul Dev, Mohit Ahlawat, Jay Bhanushali"
tt1455816,Prince,2010,"Vivek Oberoi, Isaiah, Aruna Shields, Nandana Sen"
tt0268449,Mehbooba,1976,"Rajesh Khanna, Hema Malini, Prem Chopra, Govardhan Asrani"
tt13540894,My Friend Ganesha 4,2020,"Rajesh Khanna, Hema Malini, Prem Chopra, Govardhan Asrani"
tt1242782,Luck,2009,"Mithun Chakraborty, Sanjay Dutt, Imran Khan, Ravi Kishan"
tt0222270,Phir Bhi Dil Hai Hindustani,2000,"Shah Rukh Khan, Juhi Chawla, Johny Lever, Paresh Rawal"
tt2476154,Grand Masti,2013,"Riteish Deshmukh, Vivek Oberoi, Aftab Shivdasani, Karishma Tanna"
tt0078222,Seeta Aur Geeta,1972,"Dharmendra, Sanjeev Kumar, Hema Malini, Manorama"
tt0140399,Muthu,1995,"Rajinikanth, Meena, Sarath Babu, Senthil"
tt9313004,Coat,2023,"Sanjay Mishra, Vivaan Shah, Sonal Jha, Pooja Pandey"
tt0374660,Footpath,2003,"Aftab Shivdasani, Bipasha Basu, Rahul Dev, Emraan Hashmi"
tt5743888,Julie 2,2017,"Nishikant Kamat, Raai Laxmi, Rati Agnihotri, Ravi Kishan"
tt0104607,Khuda Gawah,1992,"Amitabh Bachchan, Sridevi, Nagarjuna Akkineni, Shilpa Shirodkar"
tt0985636,Laaga Chunari Mein Daag: Journey of a Woman,2007,"Rani Mukerji, Jaya Bachchan, Konkona Sen Sharma, Kunal Kapoor"
tt8427036,Helicopter Eela,2018,"Kajol, Riddhi Sen, Tota Roy Chowdhury, Neha Dhupia"
tt0157844,Jagir,1984,"Dharmendra, Zeenat Aman, Mithun Chakraborty, Shoma Anand"
tt0444840,Humko Deewana Kar Gaye,2006,"Akshay Kumar, Katrina Kaif, Bipasha Basu, Bhagyashree Patwardhan"
tt0352314,Ek Hasina Thi,2004,"Saif Ali Khan, Urmila Matondkar, Seema Biswas, Aditya Srivastav"
tt7690638,Soorma,2018,"Diljit Dosanjh, Taapsee Pannu, Angad Bedi, Vijay Raaz"
tt10687220,Nikamma,2022,"Abhimanyu Dasani, Shilpa Shetty Kundra, Shirley Setia, Samir Soni"
tt4857886,Do Lafzon Ki Kahani,2016,"Kajal Aggarwal, Anil George, Randeep Hooda, Snehal Kulshreshtha"
tt2615584,Phata Poster Nikhla Hero,2013,"Shahid Kapoor, Ileana D'Cruz, Padmini Kolhapure, Mukesh Tiwari"
tt6903440,Manikarnika: The Queen of Jhansi,2019,"Kangana Ranaut, Danny Denzongpa, Suresh Oberoi, Atul Kulkarni"
tt21835934,August 16 1947,2023,"Gautham Karthik, Revathy, Pugazh, Madhusudhan Rao"
tt3044882,Nasha,2013,"Poonam Pandey, Shivam Patil, Vishal Bhonsle, Mohit Chauhan"
tt5717110,Tum Bin 2,2016,"Neha Sharma, Aditya Seal, Aashim Gulati, Mouni Roy"
tt0105500,Suryavanshi,1992,"Salman Khan, Amrita Singh, Sheeba Agarwal, Saeed Jaffrey"
tt2357489,Zanjeer,2013,"Ram Charan, Priyanka Chopra Jonas, Sanjay Dutt, Prakash Raj"
tt11691696,Shukranu,2020,"Divyendu Sharma, Shweta Basu Prasad, Sheetal Thakur, Aakkash Dabhade"
tt24226474,Jigarthanda DoubleX,2023,"S.J. Suryah, Nimisha Sajayan, Raghava Lawrence"
tt21818782,Tehran,,"John Abraham, Manushi Chhillar, Hadi Khanjanpour, Madhurima Tuli"
tt2357926,Ramaiya Vastavaiya,2013,"Shruti Haasan, Girish Taurani, Sonu Sood, Vinod Khanna"
tt0248617,Yaadein...,2001,"Hrithik Roshan, Jackie Shroff, Kareena Kapoor, Amrish Puri"
tt10288820,Chhota Bheem Kung Fu Dhamaka,2019,"Urvi Ashar, Asif Ali Beig, Jigna Bhardwaj, Rupa Bhimani"
tt5543746,Maatr,2017,"Raveena Tandon, Siddharth Bhardwaj, Madhur Mittal, Piyush Kaushik"
tt0813996,Alag: He Is Different.... He Is Alone...,2006,"Akshay Kapoor, Dia Mirza, Yatin Karyekar, Jayant Kripalani"
tt1043451,Delhi-6,2009,"Waheeda Rehman, Abhishek Bachchan, Sonam Kapoor, Rishi Kapoor"
tt0220832,Vaastav: The Reality,1999,"Sanjay Dutt, Namrata Shirodkar, Reema Lagoo, Shivaji Satam"
tt1773764,Ship of Theseus,2012,"Aydah El-Kashef, Yogesh Shah, Faraz Khan, Hannan Youssef"
tt0495034,Golmaal: Fun Unlimited,2006,"Ajay Devgn, Arshad Warsi, Sharman Joshi, Tusshar Kapoor"
tt0498351,The Hero of Color City,2014,"Owen Wilson, Christina Ricci, Rosie Perez, Wayne Brady"
tt0114230,Raja,1995,"Sanjay Kapoor, Madhuri Dixit, Mukesh Khanna, Dalip Tahil"
tt0451787,Kyon Ki...,2005,"Salman Khan, Kareena Kapoor, Rimi Sen, Jackie Shroff"
tt11651780,Choked: Paisa Bolta Hai,2020,"Saiyami Kher, Roshan Mathew, Amruta Subhash, Upendra Limaye"
tt4906984,Azhar,2016,"Emraan Hashmi, Nargis Fakhri, Prachi Desai, Lara Dutta"
tt8983166,Panga,2020,"Kangana Ranaut, Jassie Gill, Richa Chadha, Neena Gupta"
tt0443208,Rog,2005,"Irrfan Khan, Ilene Hamann, Himanshu Malik, Suhel Seth"
tt1727496,Dil Toh Baccha Hai Ji,2011,"Ajay Devgn, Emraan Hashmi, Omi Vaidya, Shazahn Padamsee"
tt0390614,Waqt: The Race Against Time,2005,"Amitabh Bachchan, Akshay Kumar, Priyanka Chopra Jonas, Shefali Shah"
tt15163896,Kasethan Kadavulada,2023,"Shiva, Priya Anand, Yogi Babu, Yogi Devaraj"
tt0156659,Jurm,1990,"Vinod Khanna, Meenakshi Sheshadri, Sangeeta Bijlani, Shafi Inamdar"
tt0476273,Kachchi Kali,1987,"Sonika Gill, Kapil Karzan, Ajinkya Deo, Abhilasha"
tt20201666,Who Am I,2023,"Gaurav Kamble, Rishika Chandani, Mayank Jadhav, Subeer Kasali"
tt0206067,Kachche Dhaage,1999,"Ajay Devgn, Saif Ali Khan, Manisha Koirala, Namrata Shirodkar"
tt0305455,Pitaah,2002,"Sanjay Dutt, Nandita Das, Sachin Khedekar, Tanvi Hegde"
tt6173826,Guest iin London,2017,"Kartik Aaryan, Kriti Kharbanda, Paresh Rawal, Tanvi Azmi"
tt2861320,Policegiri,2013,"Sanjay Dutt, Prachi Desai, Prakash Raj, Om Puri"
tt13761284,Shaakuntalam,2023,"Samantha Ruth Prabhu, Dev Mohan, Mohan Babu, Aditi Balan"
tt3173910,Hasee Toh Phasee,2014,"Sidharth Malhotra, Parineeti Chopra, Adah Sharma, Manoj Joshi"
tt9688874,Tiger Nageswara Rao,2023,"Anupam Kher, John Abraham, Karthi, Ravi Teja"
tt5197544,Baar Baar Dekho,2016,"Sidharth Malhotra, Katrina Kaif, Sayani Gupta, Kirti Adarkar"
tt6203702,Baaghi 4,,"Tiger Shroff, Jimmy Shergill, Sunny Hinduja, Jisshu Sengupta"
tt0260077,Hotel,1981,"Navin Nischol, Rakesh Roshan, Bindiya Goswami, Neelam Mehra"
tt4756264,Doodhwali,2007,"Tanveer, Kanchan, Abu Khan, Shiri Khan"
tt0359614,Loha,1987,"Dharmendra, Shatrughan Sinha, Karan Kapoor, Jugal Hansraj"
tt0451919,Socha Na Tha,2005,"Abhay Deol, Ayesha Takia, Ayesha Jhulka, Apoorva Jha"
tt0119760,Naseeb,1998,"Govinda, Mamta Kulkarni, Saeed Jaffrey, Ajit Vachani"
tt15387190,Veera Simha Reddy,2023,"Nandamuri Balakrishna, Shruti Haasan, Honey Rose, Duniya Vijay"
tt10761694,Tadap,2021,"Ahan Shetty, Tara Sutaria, Saurabh Shukla, Kumud Mishra"
tt1738293,Khichdi: The Movie,2010,"Anang Desai, Supriya Pathak, Rajeev Mehta, Nimisha Vakharia"
tt0259877,Bandh Darwaza,1990,"Hashmat Khan, Manjeet Kular, Kunika Sadanand, Satish Kaul"
